,location,total_sqft,bath,price,BHK
491,BTM 2nd Stage,1750.0,3.0,17200000.0,3
492,BTM 2nd Stage,1400.0,2.0,9000000.0,2
493,BTM 2nd Stage,1200.0,2.0,7000000.0,2
494,BTM 2nd Stage,1100.0,2.0,4700000.0,2
495,BTM 2nd Stage,930.0,2.0,4600000.0,2
496,BTM 2nd Stage,2500.0,3.0,34500000.0,3
497,BTM Layout,1150.0,2.0,6300000.0,2
498,BTM Layout,3300.0,6.0,16500000.0,6
499,BTM Layout,1450.0,2.0,8100000.0,3
500,BTM Layout,1776.0,2.0,7500000.0,3
501,BTM Layout,1458.0,3.0,7900000.0,3
502,BTM Layout,935.0,2.0,5150000.0,2
503,BTM Layout,1020.0,2.0,4650000.0,2
504,BTM Layout,1600.0,3.0,11200000.0,3
505,BTM Layout,1300.0,2.0,7500000.0,3
506,BTM Layout,1540.0,2.0,7800000.0,3
507,BTM Layout,450.0,1.0,2000000.0,1
508,BTM Layout,1196.0,2.0,5681000.0,2
509,BTM Layout,1470.0,2.0,9900000.0,3
510,Babusapalaya,1611.0,2.0,6600000.0,3
511,Babusapalaya,1675.0,3.0,7500000.0,3
512,Babusapalaya,1141.0,2.0,4600000.0,2
513,Babusapalaya,1500.0,2.0,5700000.0,2
514,Babusapalaya,1050.0,2.0,4500000.0,2
515,Babusapalaya,1141.0,2.0,4590000.0,2
516,Babusapalaya,1230.0,3.0,5300000.0,3
517,Babusapalaya,1105.0,2.0,4000000.0,2
518,Babusapalaya,1410.0,2.0,6500000.0,3
519,Babusapalaya,1450.0,2.0,5599000.0,2
520,Babusapalaya,1100.0,2.0,3800000.0,2
521,Babusapalaya,1061.0,2.0,3384000.0000000005,2
522,Babusapalaya,1061.0,2.0,3895000.0000000005,2
523,Babusapalaya,1061.0,2.0,3400000.0,2
524,Babusapalaya,1245.0,2.0,5800000.0,2
525,Badavala Nagar,1494.0,2.0,9455000.0,3
526,Badavala Nagar,1274.0,2.0,8100000.0,2
527,Badavala Nagar,1842.0,3.0,11500000.0,3
528,Badavala Nagar,1494.0,2.0,9455000.0,3
529,Badavala Nagar,1274.0,2.0,8100000.0,2
530,Badavala Nagar,1494.0,2.0,9455000.0,3
531,Badavala Nagar,1842.0,3.0,11500000.0,3
532,Badavala Nagar,1842.0,3.0,11500000.0,3
533,Badavala Nagar,1842.0,3.0,11500000.0,3
534,Balagere,1210.0,2.0,8090000.000000001,2
535,Balagere,1210.0,2.0,7200000.0,2
536,Balagere,1205.0,2.0,7850000.0,2
537,Balagere,790.5,1.0,4190000.0,1
538,Balagere,1020.07,2.0,6838000.0,2
539,Balagere,1205.47,2.0,8100000.0,2
540,Balagere,1007.0,2.0,6500000.0,2
541,Balagere,1210.0,2.0,7400000.0,2
542,Balagere,1210.0,2.0,8300000.0,2
543,Balagere,675.0,1.0,4500000.0,1
544,Balagere,656.0,1.0,4300000.0,1
545,Balagere,1012.0,2.0,6400000.0,2
546,Balagere,1007.0,2.0,6200000.0,2
547,Balagere,1007.0,2.0,6700000.0,2
548,Balagere,1007.0,2.0,6600000.0,2
549,Balagere,645.0,1.0,3418000.0,1
550,Balagere,790.5,1.0,4229500.0,1
551,Balagere,1012.0,2.0,6500000.0,2
552,Balagere,656.0,1.0,3877000.0000000005,1
553,Balagere,645.0,1.0,3900000.0,1
554,Balagere,645.0,1.0,4100000.0,1
555,Balagere,1210.0,2.0,8200000.0,2
556,Balagere,656.0,1.0,3477000.0000000005,1
557,Balagere,1205.0,2.0,7387000.0,2
558,Balagere,1012.0,2.0,7000000.0,2
559,Balagere,1007.0,2.0,6800000.0,2
560,Balagere,1205.0,2.0,7900000.0,2
561,Balagere,1012.0,2.0,6800000.0,2
562,Banashankari,1077.0,2.0,3764000.0,2
563,Banashankari,1470.0,2.0,8864000.0,3
564,Banashankari,1300.0,2.0,7500000.0,3
565,Banashankari,1800.0,3.0,11500000.0,3
566,Banashankari,1125.0,2.0,6300000.0,2
567,Banashankari,1310.0,2.0,8000000.0,2
568,Banashankari,2600.0,4.0,13500000.0,3
569,Banashankari,1900.0,2.0,17000000.0,3
570,Banashankari,1260.0,2.0,7500000.0,2
571,Banashankari,1170.0,2.0,4679000.0,2
572,Banashankari,1350.0,2.0,8300000.0,3
573,Banashankari,1330.0,2.0,7800000.0,2
574,Banashankari,1400.0,2.0,7800000.0,3
575,Banashankari,1700.0,3.0,12500000.0,3
576,Banashankari,1020.0,2.0,4079000.0,2
577,Banashankari,1600.0,2.0,6398000.0,2
578,Banashankari,1041.0,2.0,3644000.0,2
579,Banashankari,2400.0,1.0,20000000.0,1
580,Banashankari,1390.0,2.0,8600000.0,2
581,Banashankari,1460.0,2.0,7000000.0,2
582,Banashankari,1200.0,2.0,6000000.0,2
583,Banashankari,1290.0,2.0,8000000.0,2
584,Banashankari,2582.0,5.0,25000000.0,3
585,Banashankari,1186.0,2.0,6500000.0,2
586,Banashankari,1650.0,3.0,10100000.0,3
587,Banashankari,1181.0,2.0,7500000.0,2
588,Banashankari,1105.0,2.0,9000000.0,2
589,Banashankari,720.0,1.0,6000000.0,1
590,Banashankari,1040.0,2.0,4500000.0,2
591,Banashankari,1330.0,2.0,7700000.0,2
592,Banashankari,1200.0,2.0,4900000.0,2
593,Banashankari,1185.0,2.0,6700000.0,2
594,Banashankari,1000.0,2.0,5000000.0,2
595,Banashankari,1650.0,3.0,9075000.0,3
596,Banashankari,1650.0,3.0,10100000.0,3
597,Banashankari,1310.0,2.0,8043000.000000001,2
598,Banashankari,1430.0,2.0,8780000.0,2
599,Banashankari,1020.0,2.0,4283000.0,2
600,Banashankari,1540.0,3.0,8000000.0,3
601,Banashankari,1195.0,2.0,3584000.0000000005,2
602,Banashankari,1683.0,3.0,11500000.0,3
603,Banashankari,1800.0,3.0,12500000.0,3
604,Banashankari,1175.0,2.0,4113000.0000000005,2
605,Banashankari,1750.0,2.0,8900000.0,3
606,Banashankari,1800.0,3.0,17500000.0,3
607,Banashankari,1450.0,2.0,5075000.0,2
608,Banashankari,1770.0,3.0,10800000.0,3
609,Banashankari,1800.0,3.0,12500000.0,3
610,Banashankari,1200.0,3.0,7452000.0,3
611,Banashankari,1100.0,2.0,6300000.0,2
612,Banashankari,1020.0,2.0,4079000.0,2
613,Banashankari,1260.0,2.0,7500000.0,2
614,Banashankari,1426.0,3.0,8500000.0,3
615,Banashankari Stage II,1700.0,2.0,15000000.0,2
616,Banashankari Stage II,1500.0,2.0,12000000.0,3
617,Banashankari Stage II,2400.0,3.0,51000000.0,5
618,Banashankari Stage II,1240.0,2.0,5952000.0,3
619,Banashankari Stage II,1250.0,2.0,11000000.0,2
620,Banashankari Stage II,1260.0,2.0,9500000.0,3
621,Banashankari Stage II,2400.0,2.0,30000000.0,3
622,Banashankari Stage II,1400.0,2.0,10000000.0,2
623,Banashankari Stage II,2800.0,3.0,42500000.0,5
624,Banashankari Stage II,3000.0,3.0,45000000.0,3
625,Banashankari Stage II,1200.0,2.0,19800000.0,3
626,Banashankari Stage II,1245.0,2.0,12500000.0,2
627,Banashankari Stage III,1305.0,2.0,5870000.0,3
628,Banashankari Stage III,1145.0,2.0,5840000.0,2
629,Banashankari Stage III,1650.0,3.0,11800000.0,3
630,Banashankari Stage III,1350.0,2.0,6800000.0,3
631,Banashankari Stage III,1305.0,2.0,5900000.0,3
632,Banashankari Stage III,1305.0,2.0,6000000.0,3
633,Banashankari Stage III,1200.0,2.0,4200000.0,2
634,Banashankari Stage III,1305.0,2.0,5900000.0,3
635,Banashankari Stage III,1480.0,3.0,7548000.0,3
636,Banashankari Stage III,1305.0,2.0,5900000.0,3
637,Banashankari Stage III,1304.0,2.0,11100000.0,2
638,Banashankari Stage III,3000.0,6.0,15000000.0,6
639,Banashankari Stage III,1085.0,2.0,5000000.0,2
640,Banashankari Stage III,1500.0,2.0,10000000.0,3
641,Banashankari Stage III,2100.0,3.0,14700000.0,4
642,Banashankari Stage III,1420.0,2.0,9500000.0,3
643,Banashankari Stage V,1300.0,2.0,5850000.0,3
644,Banashankari Stage V,1305.0,2.0,4900000.0,3
645,Banashankari Stage V,1035.0,2.0,3577000.0000000005,2
646,Banashankari Stage V,1355.0,2.0,6100000.0,3
647,Banashankari Stage V,1510.0,3.0,4757000.0,3
648,Banashankari Stage V,1650.0,3.0,5198000.0,3
649,Banashankari Stage V,1630.0,3.0,5135000.0,3
650,Banashankari Stage V,1510.0,3.0,4757000.0,3
651,Banashankari Stage V,1315.0,2.0,4900000.0,3
652,Banashankari Stage V,1540.0,3.0,4851000.0,3
653,Banashankari Stage V,920.0,2.0,4150000.0,2
654,Banashankari Stage VI,1177.5,2.0,5993500.0,2
655,Banashankari Stage VI,4800.0,4.0,19000000.0,4
656,Banashankari Stage VI,1160.0,2.0,5900000.0,2
657,Banashankari Stage VI,1180.0,2.0,5947000.0,2
658,Banashankari Stage VI,1423.0,2.0,7173000.0,3
659,Banashankari Stage VI,1392.0,3.0,6945999.999999999,3
660,Banashankari Stage VI,1410.5,2.0,7038500.000000001,3
661,Banashankari Stage VI,4800.0,3.0,20000000.0,4
662,Banaswadi,1184.0,2.0,5300000.0,2
663,Banaswadi,1145.0,2.0,5500000.0,2
664,Banaswadi,1250.0,2.0,6000000.0,2
665,Banaswadi,1365.0,2.0,7300000.0,2
666,Banaswadi,1903.0,6.0,14000000.0,5
667,Banaswadi,1222.0,2.0,8000000.0,2
668,Banaswadi,870.0,2.0,3800000.0,2
669,Banaswadi,1200.0,2.0,6000000.0,2
670,Banaswadi,527.0,1.0,3500000.0,1
671,Banaswadi,1340.0,2.0,7300000.0,2
672,Banaswadi,1008.0,2.0,5200000.0,2
673,Banaswadi,1105.0,2.0,5700000.0,2
674,Banjara Layout,1200.0,2.0,7000000.0,2
675,Banjara Layout,1050.0,2.0,6480000.0,2
676,Banjara Layout,2500.0,4.0,14000000.0,3
677,Bannerghatta,3012.0,6.0,25000000.0,4
678,Bannerghatta,1665.0,3.0,11000000.0,3
679,Bannerghatta,2370.0,4.0,19500000.0,3
680,Bannerghatta,1100.0,2.0,6600000.0,2
681,Bannerghatta,2895.5,2.6926096474673513,24600000.0,4
682,Bannerghatta,1113.0,2.0,7000000.0,2
683,Bannerghatta,1200.0,2.0,7320000.0,2
684,Bannerghatta,1070.0,2.0,8700000.0,2
685,Bannerghatta,1776.0,3.0,12400000.0,3
686,Bannerghatta,1776.0,3.0,15000000.0,3
687,Bannerghatta Road,500.0,1.0,1850000.0,1
688,Bannerghatta Road,1050.0,2.0,6500000.0,2
689,Bannerghatta Road,1170.0,2.0,6600000.0,3
690,Bannerghatta Road,595.0,1.0,3332000.0,1
691,Bannerghatta Road,1445.0,3.0,9500000.0,3
692,Bannerghatta Road,1640.0,2.0,12000000.0,3
693,Bannerghatta Road,1460.0,2.0,9000000.0,3
694,Bannerghatta Road,1179.0,2.0,6602000.0,2
695,Bannerghatta Road,1122.5,2.0,5893500.0,2
696,Bannerghatta Road,793.0,2.0,4500000.0,2
697,Bannerghatta Road,1400.0,2.0,7800000.0,2
698,Bannerghatta Road,1215.0,2.0,5000000.0,2
699,Bannerghatta Road,1654.0,3.0,10000000.0,3
700,Bannerghatta Road,1181.0,2.0,5500000.0,2
701,Bannerghatta Road,1200.0,2.0,7500000.0,2
702,Bannerghatta Road,595.0,1.0,3183000.0,1
703,Bannerghatta Road,1105.0,2.0,5100000.0,2
704,Bannerghatta Road,1255.0,2.0,6526000.000000001,2
705,Bannerghatta Road,1550.0,3.0,8200000.0,3
706,Bannerghatta Road,1650.0,3.0,12200000.0,3
707,Bannerghatta Road,912.0,2.0,5500000.0,2
708,Bannerghatta Road,1218.0,2.0,7300000.0,2
709,Bannerghatta Road,1115.0,2.0,6512000.0,2
710,Bannerghatta Road,1893.0,3.0,10000000.0,3
711,Bannerghatta Road,1600.0,3.0,9500000.0,3
712,Bannerghatta Road,1275.0,2.0,6500000.0,2
713,Bannerghatta Road,892.0,2.0,3900000.0,2
714,Bannerghatta Road,1260.0,2.0,7000000.0,2
715,Bannerghatta Road,1157.0,2.0,4000000.0,2
716,Bannerghatta Road,1150.0,2.0,6500000.0,2
717,Bannerghatta Road,1100.0,2.0,3900000.0,2
718,Bannerghatta Road,1725.0,3.0,11000000.0,3
719,Bannerghatta Road,1850.0,6.0,15000000.0,6
720,Bannerghatta Road,950.0,2.0,3800000.0,2
721,Bannerghatta Road,1220.0,2.0,8000000.0,2
722,Bannerghatta Road,1130.0,2.0,7800000.0,2
723,Bannerghatta Road,1486.0,3.0,8322000.0,3
724,Bannerghatta Road,1015.0,2.0,4800000.0,2
725,Bannerghatta Road,1115.0,2.0,6100000.0,2
726,Bannerghatta Road,1136.0,2.0,4800000.0,2
727,Bannerghatta Road,2700.0,4.0,26000000.0,4
728,Bannerghatta Road,1200.0,2.0,6900000.0,3
729,Bannerghatta Road,1465.0,2.0,7600000.0,3
730,Bannerghatta Road,1302.5,2.0,6773000.0,2
731,Bannerghatta Road,1200.0,2.0,6500000.0,2
732,Bannerghatta Road,1240.0,2.0,6500000.0,2
733,Bannerghatta Road,1476.0,3.0,12500000.0,3
734,Bannerghatta Road,1532.5,3.0,8429000.0,3
735,Bannerghatta Road,1268.0,2.0,6900000.0,2
736,Bannerghatta Road,1450.0,2.0,8700000.0,3
737,Bannerghatta Road,2932.0,5.0,19500000.0,4
738,Bannerghatta Road,960.0,2.0,5800000.0,2
739,Bannerghatta Road,1750.0,3.0,13000000.0,3
740,Bannerghatta Road,1275.0,2.0,7300000.0,2
741,Bannerghatta Road,1240.0,2.0,7100000.0,2
742,Bannerghatta Road,1215.0,2.0,6800000.0,2
743,Bannerghatta Road,1215.0,2.0,6800000.0,2
744,Bannerghatta Road,1894.0,3.0,11500000.0,3
745,Bannerghatta Road,1693.0,3.0,8900000.0,3
746,Bannerghatta Road,1280.0,2.0,6016000.0,2
747,Bannerghatta Road,630.0,1.0,3500000.0,1
748,Bannerghatta Road,1215.0,2.0,6800000.0,2
749,Bannerghatta Road,1365.0,3.0,7618000.000000001,3
750,Bannerghatta Road,1115.0,2.0,7800000.0,2
751,Bannerghatta Road,1532.5,3.0,7946500.0,3
752,Bannerghatta Road,1655.0,3.0,9000000.0,3
753,Bannerghatta Road,1247.0,2.0,4739000.0,2
754,Bannerghatta Road,1237.5,2.0,4949000.0,2
755,Bannerghatta Road,1650.0,3.0,9400000.0,3
756,Bannerghatta Road,905.0,2.0,6500000.0,2
757,Bannerghatta Road,1000.0,2.0,5000000.0,2
758,Bannerghatta Road,1012.0,2.0,4500000.0,2
759,Bannerghatta Road,1460.0,2.0,8000000.0,3
760,Bannerghatta Road,1340.0,2.0,8500000.0,2
761,Bannerghatta Road,1711.0,3.0,12500000.0,3
762,Bannerghatta Road,1520.0,2.0,8100000.0,3
763,Bannerghatta Road,2826.0,3.0,14800000.0,3
764,Bannerghatta Road,1115.0,2.0,6100000.0,2
765,Bannerghatta Road,1154.0,2.0,4700000.0,2
766,Bannerghatta Road,1000.0,2.0,4450000.0,2
767,Bannerghatta Road,1250.0,2.0,4800000.0,2
768,Bannerghatta Road,1640.0,3.0,10500000.0,3
769,Bannerghatta Road,1012.0,2.0,4400000.0,2
770,Bannerghatta Road,1527.0,3.0,11500000.0,3
771,Bannerghatta Road,1550.0,3.0,9600000.0,3
772,Bannerghatta Road,1200.0,2.0,7800000.0,2
773,Bannerghatta Road,1885.0,3.0,12500000.0,3
774,Bannerghatta Road,1450.0,2.0,7800000.0,3
775,Bannerghatta Road,700.0,1.0,3120000.0,1
776,Bannerghatta Road,905.0,2.0,5800000.0,2
777,Bannerghatta Road,1920.0,3.0,12200000.0,3
778,Bannerghatta Road,2400.0,4.0,18000000.0,4
779,Bannerghatta Road,1270.0,2.0,4500000.0,2
780,Bannerghatta Road,1520.0,2.0,8000000.0,3
781,Bannerghatta Road,1270.0,2.0,7300000.0,3
782,Bannerghatta Road,1846.0,3.0,12000000.0,3
783,Bannerghatta Road,1122.5,2.0,6174000.0,2
784,Bannerghatta Road,1655.0,3.0,9500000.0,3
785,Bannerghatta Road,1206.0,2.0,5300000.0,2
786,Bannerghatta Road,1150.0,2.0,5500000.0,2
787,Bannerghatta Road,1215.0,2.0,6500000.0,2
788,Bannerghatta Road,1510.0,2.0,11000000.0,3
789,Bannerghatta Road,1022.0,2.0,3500000.0,2
790,Bannerghatta Road,1246.0,2.0,4735000.0,2
791,Bannerghatta Road,1470.0,2.0,8500000.0,3
792,Bannerghatta Road,1160.0,2.0,4500000.0,2
793,Bannerghatta Road,970.0,2.0,5700000.0,2
794,Bannerghatta Road,1527.0,3.0,14200000.0,3
795,Basavangudi,1036.0,2.0,10500000.0,2
796,Basavangudi,2600.0,4.0,26000000.0,4
797,Basavangudi,1600.0,2.0,16000000.0,3
798,Basavangudi,1560.0,2.0,14500000.0,2
799,Basavangudi,1800.0,3.0,19500000.0,3
800,Basavangudi,1100.0,2.0,9300000.0,2
801,Basavangudi,1050.0,2.0,10300000.0,2
802,Basavangudi,1180.0,2.0,12400000.0,2
803,Basavangudi,1200.0,2.0,12000000.0,2
804,Basavangudi,2453.0,3.0,25000000.0,4
805,Basaveshwara Nagar,4500.0,5.0,41500000.0,5
806,Basaveshwara Nagar,1865.0,3.0,14500000.0,3
807,Basaveshwara Nagar,1200.0,2.0,9000000.0,2
808,Basaveshwara Nagar,2400.0,4.0,31000000.0,5
809,Basaveshwara Nagar,1200.0,2.0,8000000.0,2
810,Basaveshwara Nagar,900.0,2.0,6000000.0,2
811,Basaveshwara Nagar,1900.0,3.0,15000000.0,3
812,Basaveshwara Nagar,1200.0,2.0,8500000.0,2
813,Basaveshwara Nagar,1200.0,2.0,7000000.0,2
814,Battarahalli,1200.0,2.0,6500000.0,2
815,Battarahalli,1779.0,3.0,8961000.0,3
816,Battarahalli,1300.0,2.0,5000000.0,2
817,Battarahalli,1945.0,3.0,9742000.0,3
818,Battarahalli,1777.0,3.0,10000000.0,3
819,Battarahalli,1135.0,2.0,4300000.0,2
820,Battarahalli,1276.0,2.0,4500000.0,2
821,Battarahalli,1880.0,3.0,9436000.0,3
822,Battarahalli,1071.0,2.0,6200000.0,2
823,Battarahalli,1165.0,2.0,4300000.0,2
824,Battarahalli,1636.0,2.0,8289000.0,2
825,Battarahalli,1779.0,3.0,9000000.0,3
826,Battarahalli,1090.0,2.0,3836999.9999999995,2
827,Battarahalli,2082.0,3.0,10400000.0,3
828,Battarahalli,2024.0,3.0,10300000.0,3
829,Battarahalli,1097.0,2.0,4900000.0,2
830,Begur,1419.0,2.0,5900000.0,3
831,Begur,1580.0,3.0,7500000.0,3
832,Begur,1559.0,3.0,6300000.0,3
833,Begur,1445.0,2.0,4710000.0,3
834,Begur,1475.0,2.0,7400000.0,3
835,Begur,3500.0,4.0,18500000.0,3
836,Begur,1100.0,2.0,5500000.0,2
837,Begur,1306.0,2.0,6500000.0,2
838,Begur,1304.0,3.0,6500000.0,3
839,Begur,1411.0,2.0,6000000.0,3
840,Begur,815.0,2.0,4000000.0,2
841,Begur,1443.0,2.0,7000000.0,3
842,Begur Road,1200.0,2.0,4400000.0,2
843,Begur Road,1200.0,2.0,4680000.0,2
844,Begur Road,1160.0,2.0,4400000.0,2
845,Begur Road,1584.0,3.0,6500000.0,3
846,Begur Road,1615.0,3.0,5976000.0,3
847,Begur Road,1200.0,2.0,4320000.0,2
848,Begur Road,1160.0,2.0,4408000.0,2
849,Begur Road,1200.0,2.0,4500000.0,2
850,Begur Road,1615.0,3.0,6000000.0,3
851,Begur Road,1410.0,2.0,5300000.0,3
852,Begur Road,1200.0,2.0,3779999.9999999995,2
853,Begur Road,1160.0,2.0,4059000.0000000005,2
854,Begur Road,1260.0,2.0,4662000.0,2
855,Begur Road,1600.0,3.0,5814000.0,3
856,Begur Road,1500.0,2.0,7000000.0,3
857,Begur Road,1160.0,2.0,4200000.0,2
858,Begur Road,1240.0,2.0,3906000.0,2
859,Begur Road,1200.0,2.0,4500000.0,2
860,Begur Road,1500.0,2.0,5500000.0,3
861,Begur Road,1410.0,2.0,5217000.0,3
862,Begur Road,1583.0,3.0,7440000.000000001,3
863,Begur Road,1170.0,2.0,4600000.0,2
864,Begur Road,1160.0,2.0,4292000.0,2
865,Begur Road,1410.0,2.0,5217000.0,3
866,Begur Road,1565.0,2.0,5976000.0,3
867,Begur Road,1160.0,2.0,4200000.0,2
868,Begur Road,1410.0,2.0,5358000.0,3
869,Begur Road,1200.0,2.0,4500000.0,2
870,Begur Road,1200.0,2.0,4260000.0,2
871,Begur Road,1160.0,2.0,4200000.0,2
872,Begur Road,1334.0,2.0,4269000.0,2
873,Begur Road,1565.0,2.0,5791000.0,3
874,Begur Road,1200.0,2.0,4560000.0,2
875,Begur Road,1215.0,2.0,4313000.0,2
876,Begur Road,1160.0,2.0,3654000.0,2
877,Begur Road,1200.0,2.0,4440000.0,2
878,Begur Road,1260.0,2.0,3969000.0,2
879,Begur Road,2464.5,6.0,11800000.0,4
880,Begur Road,1160.0,2.0,4400000.0,2
881,Begur Road,952.0,2.0,4200000.0,2
882,Begur Road,1200.0,2.0,4200000.0,2
883,Begur Road,1240.0,2.0,4588000.0,2
884,Begur Road,1200.0,3.0,5000000.0,3
885,Begur Road,1200.0,2.0,4400000.0,2
886,Begur Road,1100.0,2.0,4260000.0,2
887,Begur Road,1565.0,2.0,5791000.0,3
888,Begur Road,1200.0,2.0,4440000.0,2
889,Begur Road,1160.0,2.0,3654000.0,2
890,Begur Road,1215.0,2.0,4375000.0,2
891,Begur Road,1200.0,2.0,4473000.0,2
892,Begur Road,1160.0,2.0,4200000.0,2
893,Begur Road,1410.0,2.0,5499000.0,3
894,Bellandur,1767.0,3.0,10300000.0,3
895,Bellandur,1205.0,2.0,6600000.0,2
896,Bellandur,1250.0,2.0,7600000.0,2
897,Bellandur,1000.0,2.0,5000000.0,2
898,Bellandur,1281.0,2.0,7400000.0,2
899,Bellandur,921.0,2.0,4000000.0,2
900,Bellandur,1490.0,2.0,9800000.0,3
901,Bellandur,1220.0,2.0,6000000.0,2
902,Bellandur,1299.0,2.0,8200000.0,2
903,Bellandur,900.0,2.0,5600000.0,2
904,Bellandur,1350.0,2.0,7900000.0,2
905,Bellandur,1286.0,2.0,5700000.0,2
906,Bellandur,1457.0,2.0,8500000.0,2
907,Bellandur,1195.0,2.0,5100000.0,2
908,Bellandur,1050.0,2.0,7200000.0,2
909,Bellandur,1310.0,2.0,7200000.0,2
910,Bellandur,1785.0,3.0,11800000.0,3
911,Bellandur,1051.0,2.0,6000000.0,2
912,Bellandur,1060.0,2.0,6500000.0,2
913,Bellandur,1100.0,2.0,6200000.0,2
914,Bellandur,1685.0,3.0,10000000.0,3
915,Bellandur,982.0,2.0,5500000.0,2
916,Bellandur,1205.0,2.0,5900000.0,2
917,Bellandur,1063.0,2.0,5800000.0,2
918,Bellandur,1201.0,2.0,5999000.0,2
919,Bellandur,1325.0,2.0,6500000.0,2
920,Bellandur,1281.0,2.0,8700000.0,2
921,Bellandur,1200.0,2.0,5200000.0,2
922,Bellandur,1785.0,3.0,12000000.0,3
923,Bellandur,1088.0,2.0,4800000.0,2
924,Bellandur,1310.0,2.0,8500000.0,2
925,Bellandur,1465.0,3.0,9000000.0,2
926,Bellandur,1767.0,3.0,10900000.0,3
927,Bellandur,3600.0,4.0,24500000.0,4
928,Bellandur,1150.0,2.0,6944000.0,2
929,Bellandur,1410.0,3.0,9200000.0,2
930,Bellandur,1015.0,2.0,6000000.0,2
931,Bellandur,1685.0,3.0,10100000.0,3
932,Bellandur,1735.0,3.0,10500000.0,3
933,Bellandur,1685.0,3.0,11500000.0,3
934,Bellandur,1049.0,2.0,5100000.0,2
935,Bellandur,1211.0,2.0,6300000.0,2
936,Bellandur,1717.0,3.0,11000000.0,3
937,Bellandur,1200.0,2.0,6200000.0,2
938,Bellandur,960.0,2.0,4800000.0,2
939,Bellandur,1690.0,2.0,11600000.0,3
940,Bellandur,950.0,1.0,4000000.0,1
941,Bellandur,850.0,2.0,4500000.0,2
942,Bellandur,1454.0,2.0,9000000.0,2
943,Bellandur,1195.0,2.0,5200000.0,2
944,Bellandur,1260.0,2.0,8350000.0,2
945,Bellandur,1535.0,3.0,9000000.0,3
946,Bellandur,1047.0,2.0,7500000.0,2
947,Benson Town,3200.0,4.0,35000000.0,3
948,Benson Town,4460.0,5.0,65000000.0,4
949,Benson Town,2850.0,4.0,47000000.0,3
950,Benson Town,1300.0,2.0,12000000.0,2
951,Benson Town,1567.0,3.0,14000000.0,2
952,Benson Town,3633.0,6.0,55000000.0,4
953,Benson Town,1688.12,2.0,27000000.0,2
954,Benson Town,1805.0,3.0,28000000.0,3
955,Benson Town,1688.0,2.0,28000000.0,2
956,Bharathi Nagar,1322.0,2.0,6800000.0,2
957,Bharathi Nagar,1351.0,2.0,7000000.0,2
958,Bharathi Nagar,1384.0,2.0,5900000.0,2
959,Bharathi Nagar,1351.0,2.0,7400000.0,2
960,Bharathi Nagar,1432.0,2.0,6800000.0,2
961,Bharathi Nagar,1349.0,2.0,5670000.0,2
962,Bharathi Nagar,1328.0,2.0,6900000.0,2
963,Bharathi Nagar,1300.0,2.0,5586000.0,2
964,Bhoganhalli,1670.0,3.0,9900000.0,3
965,Bhoganhalli,1444.0,2.0,7597000.0,2
966,Bhoganhalli,1447.0,2.0,7597000.0,2
967,Bhoganhalli,1700.0,3.0,12600000.0,3
968,Bhoganhalli,1447.0,2.0,7597000.0,2
969,Bhoganhalli,1760.0,3.0,12700000.0,3
970,Bhoganhalli,1447.0,2.0,7597000.0,2
971,Bhoganhalli,1949.0,3.0,12900000.0,3
972,Bhoganhalli,1760.0,3.0,12800000.0,3
973,Bhoganhalli,1447.0,2.0,7597000.0,2
974,Bhoganhalli,2439.0,4.0,18500000.0,4
975,Bhoganhalli,1444.0,2.0,7597000.0,2
976,Bhoganhalli,1205.0,2.0,6447000.0,2
977,Bhoganhalli,1447.0,2.0,7597000.0,2
978,Bhoganhalli,2439.0,5.0,17000000.0,4
979,Bhoganhalli,1205.0,2.0,6831999.999999999,2
980,Bhoganhalli,1260.0,2.0,6990000.000000001,2
981,Bhoganhalli,2439.0,4.0,17000000.0,4
982,Bhoganhalli,1707.0,3.0,11500000.0,3
983,Bhoganhalli,970.0,2.0,5250000.0,2
984,Bhoganhalli,1277.0,2.0,7989000.0,2
985,Bhoganhalli,1703.0,3.0,12000000.0,3
986,Billekahalli,1125.0,2.0,6200000.0,2
987,Billekahalli,1090.0,2.0,5200000.0,2
988,Billekahalli,1112.0,2.0,6200000.0,2
989,Billekahalli,2400.0,3.0,15000000.0,3
990,Billekahalli,2968.0,3.0,22500000.0,3
991,Billekahalli,950.0,2.0,5811000.0,2
992,Billekahalli,1360.0,2.0,11000000.0,2
993,Billekahalli,1125.0,2.0,6500000.0,2
994,Billekahalli,950.0,2.0,5600000.0,2
995,Billekahalli,1805.0,3.0,13400000.0,3
996,Binny Pete,1755.0,3.0,12200000.0,3
997,Binny Pete,665.0,1.0,5075000.0,1
998,Binny Pete,2465.0,5.0,23400000.0,3
999,Binny Pete,1245.0,2.0,8628000.0,2
1000,Binny Pete,660.0,1.0,5400000.0,1
1001,Binny Pete,665.0,1.0,4608000.0,1
1002,Binny Pete,660.0,1.0,6200000.0,1
1003,Binny Pete,1365.0,2.0,12200000.0,2
1004,Binny Pete,2940.0,6.0,28000000.0,4
1005,Binny Pete,1795.0,3.0,13900000.0,3
1006,Binny Pete,1740.0,3.0,15000000.0,3
1007,Binny Pete,1970.0,3.0,16400000.0,3
1008,Binny Pete,1516.0,3.0,14700000.0,3
1009,Bisuvanahalli,1180.0,3.0,4800000.0,3
1010,Bisuvanahalli,1075.0,2.0,4600000.0,3
1011,Bisuvanahalli,1075.0,2.0,4500000.0,3
